dateTime,latitude,longitude,PRES,TEMP,RVFL,EWCT_BottomAvrg,NSCT_Bottom,Int_Bottom,Dir_BottomAvrg,EWCT_TopAvrg,NSCT_TopAvrg,Int_Top,Dir_Top
2024-08-30T15-50-00Z,45.7616667,13.4963333,11.97,27.14,31.11,0.165,-0.005,0.165,91.74,0.052,-0.044,0.068,130.24
2024-08-30T16-00-00Z,45.7616667,13.4963333,11.99,27.14,23.46,0.115,0.006,0.115,87.01,-0.006,-0.053,0.053,186.46
2024-08-30T16-10-00Z,45.7616667,13.4963333,12,27.14,25.54,0.139,-0.029,0.142,101.78,0.044,-0.026,0.051,120.58
2024-08-30T16-20-00Z,45.7616667,13.4963333,12.02,27.14,29.68,0.118,-0.032,0.122,105.17,0.007,-0.034,0.035,168.37
2024-08-30T16-30-00Z,45.7616667,13.4963333,12.03,27.14,36,0.114,-0.032,0.118,105.68,0.029,-0.072,0.078,158.06
2024-08-30T16-40-00Z,45.7616667,13.4963333,12.05,27.14,31.3,0.124,-0.007,0.124,93.23,0.009,-0.036,0.037,165.96
2024-08-30T16-50-00Z,45.7616667,13.4963333,12.08,27.14,17.91,0.19,-0.004,0.19,91.21,0.012,0.004,0.013,71.57
2024-08-30T17-00-00Z,45.7616667,13.4963333,12.1,27.14,19.16,0.145,-0.008,0.145,93.16,0.035,-0.014,0.038,111.8
2024-08-30T17-10-00Z,45.7616667,13.4963333,12.13,27.14,20.06,0.133,-0.013,0.134,95.58,0.009,-0.007,0.011,127.87
2024-08-30T17-20-00Z,45.7616667,13.4963333,12.14,27.14,32.5,0.101,-0.026,0.104,104.44,-0.005,-0.054,0.054,185.29
2024-08-30T17-30-00Z,45.7616667,13.4963333,12.14,27.14,42.44,0.099,-0.039,0.106,111.5,0.046,-0.049,0.067,136.81
2024-08-30T17-40-00Z,45.7616667,13.4963333,12.15,27.14,46.1,0.096,-0.038,0.103,111.6,0.045,-0.054,0.07,140.19
2024-08-30T17-50-00Z,45.7616667,13.4963333,12.15,27.14,54.08,0.087,-0.054,0.102,121.83,0.037,-0.058,0.069,147.46
2024-08-30T18-00-00Z,45.7616667,13.4963333,12.15,27.14,32.17,0.123,-0.028,0.126,102.82,0.034,-0.028,0.044,129.47
2024-08-30T18-10-00Z,45.7616667,13.4963333,12.15,27.14,36.93,0.158,-0.042,0.163,104.89,0.088,-0.021,0.09,103.42
2024-08-30T18-20-00Z,45.7616667,13.4963333,12.17,27.14,52.31,0.117,-0.036,0.122,107.1,0.039,-0.06,0.072,146.98
2024-08-30T18-30-00Z,45.7616667,13.4963333,12.17,27.14,42.16,0.103,-0.045,0.112,113.6,0.047,-0.037,0.06,128.21
2024-08-30T18-40-00Z,45.7616667,13.4963333,12.17,27.14,44.86,0.109,-0.04,0.116,110.15,0.024,-0.049,0.055,153.9
2024-08-30T18-50-00Z,45.7616667,13.4963333,12.18,27.14,52.04,0.065,-0.054,0.085,129.72,0.027,-0.063,0.069,156.8
2024-08-30T19-00-00Z,45.7616667,13.4963333,12.18,27.14,32.77,0.036,-0.052,0.063,145.3,0.047,-0.027,0.054,119.88
2024-08-30T19-10-00Z,45.7616667,13.4963333,12.18,27.14,28.86,0.001,-0.008,0.008,172.87,0.024,-0.049,0.055,153.9
2024-08-30T19-20-00Z,45.7616667,13.4963333,12.18,27.14,23.42,0.089,-0.016,0.09,100.19,0.023,-0.025,0.034,137.39
2024-08-30T19-30-00Z,45.7616667,13.4963333,12.17,27.14,33.52,0.046,-0.008,0.047,99.87,0.033,-0.045,0.056,143.75
2024-08-30T19-40-00Z,45.7616667,13.4963333,12.16,27.14,51.72,0.05,-0.01,0.051,101.31,0.026,-0.075,0.079,160.88
2024-08-30T19-50-00Z,45.7616667,13.4963333,12.14,27.14,63.62,0.08,-0.015,0.081,100.62,0.057,-0.091,0.107,147.94
2024-08-30T20-00-00Z,45.7616667,13.4963333,12.11,27.13,64.54,0.049,-0.047,0.068,133.81,0.11,-0.059,0.125,118.21
2024-08-30T20-10-00Z,45.7616667,13.4963333,12.09,27.13,68.97,0.087,-0.024,0.09,105.42,0.045,-0.077,0.089,149.7
2024-08-30T20-20-00Z,45.7616667,13.4963333,12.07,27.13,53.67,0.116,-0.043,0.124,110.34,0.04,-0.051,0.065,141.89
2024-08-30T20-30-00Z,45.7616667,13.4963333,12.04,27.13,59.81,0.119,-0.006,0.119,92.89,0.1,-0.039,0.107,111.31
2024-08-30T20-40-00Z,45.7616667,13.4963333,12.03,27.13,69.69,0.133,-0.027,0.136,101.48,0.064,-0.073,0.097,138.76
2024-08-30T20-50-00Z,45.7616667,13.4963333,12,27.13,28.34,0.087,0.021,0.089,76.43,0.04,-0.052,0.066,142.43
2024-08-30T21-00-00Z,45.7616667,13.4963333,11.97,27.13,49.19,0.1,-0.035,0.106,109.29,0.013,-0.1,0.101,172.59
2024-08-30T21-10-00Z,45.7616667,13.4963333,11.93,27.13,70.53,0.059,-0.054,0.08,132.47,0.023,-0.123,0.125,169.41
2024-08-30T21-20-00Z,45.7616667,13.4963333,11.89,27.13,83.34,0.056,-0.054,0.078,133.96,0.034,-0.144,0.148,166.72
2024-08-30T21-30-00Z,45.7616667,13.4963333,11.86,27.13,39.52,0.107,-0.006,0.107,93.21,0.018,-0.062,0.065,163.81
2024-08-30T21-40-00Z,45.7616667,13.4963333,11.83,27.13,46.51,0.135,-0.041,0.141,106.89,0.021,-0.074,0.077,164.16
2024-08-30T21-50-00Z,45.7616667,13.4963333,11.8,27.13,40.28,0.131,-0.015,0.132,96.53,0.04,-0.058,0.07,145.41
2024-08-30T22-00-00Z,45.7616667,13.4963333,11.78,27.13,51.54,0.017,-0.045,0.048,159.3,0.033,-0.068,0.076,154.11
2024-08-30T22-10-00Z,45.7616667,13.4963333,11.75,27.13,57.31,-0.033,-0.047,0.057,215.07,0.058,-0.097,0.113,149.12
2024-08-30T22-20-00Z,45.7616667,13.4963333,11.71,27.13,42.53,0.029,-0.07,0.076,157.5,0.05,-0.054,0.074,137.2
2024-08-30T22-30-00Z,45.7616667,13.4963333,11.66,27.13,74.47,0.001,-0.053,0.053,178.92,0.067,-0.117,0.135,150.2
2024-08-30T22-40-00Z,45.7616667,13.4963333,11.6,27.13,69.48,-0.077,-0.058,0.096,233.01,0.093,-0.059,0.11,122.39
2024-08-30T22-50-00Z,45.7616667,13.4963333,11.56,27.13,64.78,-0.088,-0.063,0.108,234.4,0.065,-0.072,0.097,137.92
2024-08-30T23-00-00Z,45.7616667,13.4963333,11.52,27.13,66.27,-0.081,-0.095,0.125,220.45,0.06,-0.074,0.095,140.96
2024-08-30T23-10-00Z,45.7616667,13.4963333,11.49,27.13,42.89,-0.006,-0.057,0.057,186.01,0.06,-0.055,0.081,132.51
2024-08-30T23-20-00Z,45.7616667,13.4963333,11.46,27.13,54.11,-0.059,-0.021,0.063,250.41,0.057,-0.092,0.108,148.22
2024-08-30T23-30-00Z,45.7616667,13.4963333,11.44,27.13,50.42,-0.024,-0.058,0.063,202.48,0.048,-0.062,0.078,142.25
2024-08-30T23-40-00Z,45.7616667,13.4963333,11.4,27.13,54.98,-0.065,-0.067,0.093,224.13,0.05,-0.079,0.093,147.67
2024-08-30T23-50-00Z,45.7616667,13.4963333,11.38,27.13,44.5,-0.022,-0.045,0.05,206.05,0.057,-0.057,0.081,135
2024-08-31T00-00-00Z,45.7616667,13.4963333,11.35,27.13,45.91,-0.028,-0.008,0.029,254.05,0.09,-0.07,0.114,127.87
2024-08-31T00-10-00Z,45.7616667,13.4963333,11.32,27.13,18.99,-0.082,-0.069,0.107,229.92,0.008,-0.03,0.031,165.07
2024-08-31T00-20-00Z,45.7616667,13.4963333,11.31,27.13,24.73,-0.048,-0.082,0.095,210.34,0.009,-0.035,0.036,165.58
2024-08-31T00-30-00Z,45.7616667,13.4963333,11.3,27.13,29.54,-0.066,-0.055,0.086,230.19,0.017,-0.046,0.049,159.72
2024-08-31T00-40-00Z,45.7616667,13.4963333,11.28,27.13,33.12,-0.077,-0.027,0.082,250.68,0.008,-0.078,0.078,174.14
2024-08-31T00-50-00Z,45.7616667,13.4963333,11.26,27.13,42.94,-0.092,-0.051,0.105,241,0.035,-0.076,0.084,155.27
2024-08-31T01-00-00Z,45.7616667,13.4963333,11.25,27.13,45.16,-0.128,-0.065,0.144,243.08,0.004,-0.08,0.08,177.14
2024-08-31T01-10-00Z,45.7616667,13.4963333,11.24,27.13,28,-0.09,-0.041,0.099,245.51,0.036,-0.053,0.064,145.81
2024-08-31T01-20-00Z,45.7616667,13.4963333,11.25,27.13,35.42,0.021,-0.055,0.059,159.1,0.028,-0.055,0.062,153.02
2024-08-31T01-30-00Z,45.7616667,13.4963333,11.26,27.13,26.35,0.014,-0.067,0.068,168.2,0.004,-0.028,0.028,171.87
2024-08-31T01-40-00Z,45.7616667,13.4963333,11.28,27.13,18.81,0.075,-0.051,0.091,124.22,-0.001,-0.004,0.004,194.04
2024-08-31T01-50-00Z,45.7616667,13.4963333,11.31,27.12,18.62,0.089,-0.031,0.094,109.2,-0.003,-0.022,0.022,187.77
2024-08-31T02-00-00Z,45.7616667,13.4963333,11.34,27.12,8.71,0.041,-0.018,0.045,113.7,0.046,0.001,0.046,88.75
2024-08-31T02-10-00Z,45.7616667,13.4963333,11.37,27.12,14.62,0.027,-0.044,0.052,148.47,0.046,-0.006,0.046,97.43
2024-08-31T02-20-00Z,45.7616667,13.4963333,11.39,27.12,34.17,-0.004,-0.048,0.048,184.76,0.067,-0.035,0.076,117.58
2024-08-31T02-30-00Z,45.7616667,13.4963333,11.41,27.12,21.23,0.039,-0.031,0.05,128.48,0.048,-0.02,0.052,112.62
2024-08-31T02-40-00Z,45.7616667,13.4963333,11.43,27.12,18.15,0.069,-0.062,0.093,131.94,0.027,-0.016,0.031,120.65
2024-08-31T02-50-00Z,45.7616667,13.4963333,11.46,27.13,18.76,0.112,-0.078,0.136,124.85,0.076,0.017,0.078,77.39
2024-08-31T03-00-00Z,45.7616667,13.4963333,11.49,27.13,23.4,0.11,-0.031,0.114,105.74,0.043,-0.021,0.048,116.03
2024-08-31T03-10-00Z,45.7616667,13.4963333,11.53,27.12,13.95,0.103,-0.049,0.114,115.44,0.044,-0.019,0.048,113.36
2024-08-31T03-20-00Z,45.7616667,13.4963333,11.56,27.11,13.03,0.065,-0.038,0.075,120.31,0.024,-0.02,0.031,129.81
2024-08-31T03-30-00Z,45.7616667,13.4963333,11.6,27.11,34.31,0.097,-0.07,0.12,125.82,0.051,-0.045,0.068,131.42
2024-08-31T03-40-00Z,45.7616667,13.4963333,11.64,27.1,15.83,0.119,-0.044,0.127,110.29,0.025,-0.03,0.039,140.19
2024-08-31T03-50-00Z,45.7616667,13.4963333,11.67,27.09,31.42,0.152,-0.072,0.168,115.35,0.026,-0.043,0.05,148.84
2024-08-31T04-00-00Z,45.7616667,13.4963333,11.7,27.08,15.11,0.119,-0.066,0.136,119.01,0,-0.028,0.028,180
2024-08-31T04-10-00Z,45.7616667,13.4963333,11.74,27.08,-5.36,0.118,-0.049,0.128,112.55,0.021,0.016,0.026,52.7
2024-08-31T04-20-00Z,45.7616667,13.4963333,11.78,27.07,7.39,0.144,-0.066,0.158,114.62,0.018,-0.006,0.019,108.43
2024-08-31T04-30-00Z,45.7616667,13.4963333,11.81,27.06,10.97,0.104,-0.077,0.129,126.52,-0.023,-0.034,0.041,214.08
2024-08-31T04-40-00Z,45.7616667,13.4963333,11.84,27.05,1.91,0.108,-0.039,0.115,109.86,0.006,-0.006,0.008,135
2024-08-31T04-50-00Z,45.7616667,13.4963333,11.87,27.05,4.14,0.124,-0.081,0.148,123.15,0.043,0.021,0.048,63.97
2024-08-31T05-00-00Z,45.7616667,13.4963333,11.91,27.04,6.12,0.174,-0.038,0.178,102.32,0.054,0.01,0.055,79.51
2024-08-31T05-10-00Z,45.7616667,13.4963333,11.94,27.04,0.52,0.17,-0.046,0.176,105.14,0.014,0.015,0.021,43.03
2024-08-31T05-20-00Z,45.7616667,13.4963333,11.98,27.03,5.71,0.136,-0.032,0.14,103.24,0.018,0.001,0.018,86.82
2024-08-31T05-30-00Z,45.7616667,13.4963333,12.01,27.03,23.52,0.129,-0.04,0.135,107.23,0.046,-0.026,0.053,119.48
2024-08-31T05-40-00Z,45.7616667,13.4963333,12.04,27.02,12.73,0.16,-0.054,0.169,108.65,0.024,-0.002,0.024,94.76
2024-08-31T05-50-00Z,45.7616667,13.4963333,12.05,27.02,31.59,0.152,-0.077,0.17,116.87,0.048,-0.017,0.051,109.5
2024-08-31T06-00-00Z,45.7616667,13.4963333,12.08,27.02,28.59,0.163,-0.038,0.167,103.12,0.012,-0.023,0.026,152.45
2024-08-31T06-10-00Z,45.7616667,13.4963333,12.11,27.01,24.93,0.149,-0.071,0.165,115.48,0.026,-0.019,0.032,126.16
2024-08-31T06-20-00Z,45.7616667,13.4963333,12.14,27.01,18.83,0.195,-0.037,0.198,100.74,0,-0.011,0.011,180
2024-08-31T06-30-00Z,45.7616667,13.4963333,12.18,27,24.28,0.151,-0.025,0.153,99.4,0,-0.017,0.017,180
2024-08-31T06-40-00Z,45.7616667,13.4963333,12.2,27,36.34,0.148,-0.013,0.149,95.02,0.003,-0.042,0.042,175.91
2024-08-31T06-50-00Z,45.7616667,13.4963333,12.22,27,34.52,0.139,-0.042,0.145,106.81,0.025,-0.025,0.035,135
2024-08-31T07-00-00Z,45.7616667,13.4963333,12.24,27,38.77,0.117,-0.031,0.121,104.84,0.028,-0.032,0.043,138.81
2024-08-31T07-10-00Z,45.7616667,13.4963333,12.25,26.99,53.51,0.119,-0.027,0.122,102.78,0.036,-0.048,0.06,143.13
2024-08-31T07-20-00Z,45.7616667,13.4963333,12.26,27,48.89,0.119,-0.043,0.127,109.87,0.061,-0.029,0.068,115.43
2024-08-31T07-30-00Z,45.7616667,13.4963333,12.26,27,59.97,0.116,-0.047,0.125,112.06,0.043,-0.059,0.073,143.91
2024-08-31T07-40-00Z,45.7616667,13.4963333,12.26,27,48.64,0.138,-0.035,0.142,104.23,0.039,-0.048,0.062,140.91
2024-08-31T07-50-00Z,45.7616667,13.4963333,12.26,26.99,58.39,0.128,-0.06,0.141,115.11,0.052,-0.051,0.073,134.44
2024-08-31T08-00-00Z,45.7616667,13.4963333,12.26,26.99,48.6,0.136,-0.034,0.14,104.04,0.048,-0.034,0.059,125.31
2024-08-31T08-10-00Z,45.7616667,13.4963333,12.27,26.99,47.77,0.104,-0.04,0.111,111.04,0.051,-0.037,0.063,125.96
2024-08-31T08-20-00Z,45.7616667,13.4963333,12.26,26.99,62.53,0.103,-0.042,0.111,112.18,0.061,-0.058,0.084,133.56
2024-08-31T08-30-00Z,45.7616667,13.4963333,12.25,26.99,61.74,0.031,-0.097,0.102,162.28,0.076,-0.046,0.089,121.18
2024-08-31T08-40-00Z,45.7616667,13.4963333,12.23,26.99,72.58,0.019,-0.064,0.067,163.47,0.066,-0.078,0.102,139.76
2024-08-31T08-50-00Z,45.7616667,13.4963333,12.21,26.99,86.29,0.035,-0.078,0.085,155.83,0.065,-0.099,0.118,146.71
2024-08-31T09-00-00Z,45.7616667,13.4963333,12.18,26.99,77.51,0.049,-0.054,0.073,137.78,0.061,-0.095,0.113,147.3
2024-08-31T09-10-00Z,45.7616667,13.4963333,12.16,26.99,77.53,0.087,-0.056,0.103,122.77,0.044,-0.104,0.113,157.07
2024-08-31T09-20-00Z,45.7616667,13.4963333,12.13,26.99,85.99,0.186,-0.021,0.187,96.44,0.045,-0.126,0.134,160.35
2024-08-31T09-30-00Z,45.7616667,13.4963333,12.11,26.99,93.52,0.155,-0.031,0.158,101.31,0.044,-0.122,0.13,160.17
2024-08-31T09-40-00Z,45.7616667,13.4963333,12.09,26.99,93.99,0.156,-0.022,0.158,98.03,0.051,-0.115,0.126,156.08
2024-08-31T09-50-00Z,45.7616667,13.4963333,12.07,26.99,69.56,0.153,0.008,0.153,87.01,0.03,-0.103,0.107,163.76
2024-08-31T10-00-00Z,45.7616667,13.4963333,12.05,26.99,95.44,0.101,-0.014,0.102,97.89,0.06,-0.13,0.143,155.22
2024-08-31T10-10-00Z,45.7616667,13.4963333,12.03,26.99,73.57,0.119,-0.001,0.119,90.48,0.053,-0.113,0.125,154.87
2024-08-31T10-20-00Z,45.7616667,13.4963333,12,26.99,74.11,0.087,-0.019,0.089,102.32,0.045,-0.129,0.137,160.77
2024-08-31T10-30-00Z,45.7616667,13.4963333,11.98,26.99,58.56,0.083,-0.057,0.101,124.48,0.059,-0.084,0.103,144.92
2024-08-31T10-40-00Z,45.7616667,13.4963333,11.94,26.99,75.26,0.05,-0.059,0.077,139.72,0.065,-0.118,0.135,151.15
2024-08-31T10-50-00Z,45.7616667,13.4963333,11.91,26.99,75.9,0.049,-0.059,0.077,140.29,0.077,-0.125,0.147,148.37
2024-08-31T11-00-00Z,45.7616667,13.4963333,11.88,26.99,48.49,0.072,-0.074,0.103,135.78,0.075,-0.075,0.106,135
2024-08-31T11-10-00Z,45.7616667,13.4963333,11.86,26.99,70.56,0.063,-0.072,0.096,138.81,0.039,-0.125,0.131,162.67
2024-08-31T11-20-00Z,45.7616667,13.4963333,11.84,26.99,103.28,0.121,-0.04,0.127,108.29,0.071,-0.16,0.175,156.07
2024-08-31T11-30-00Z,45.7616667,13.4963333,11.81,26.99,63.03,0.101,-0.034,0.107,108.6,0.073,-0.097,0.121,143.04
2024-08-31T11-40-00Z,45.7616667,13.4963333,11.79,26.99,33.98,0.052,-0.058,0.078,138.12,0.027,-0.064,0.069,157.13
2024-08-31T11-50-00Z,45.7616667,13.4963333,11.77,26.99,56.79,0.028,-0.067,0.073,157.32,0.081,-0.09,0.121,138.01
2024-08-31T12-00-00Z,45.7616667,13.4963333,11.76,26.99,34.58,0.094,-0.051,0.107,118.48,0.036,-0.053,0.064,145.81
2024-08-31T12-10-00Z,45.7616667,13.4963333,11.74,26.99,51.53,0.156,-0.058,0.166,110.39,0.004,-0.083,0.083,177.24
2024-08-31T12-20-00Z,45.7616667,13.4963333,11.72,26.98,47.28,0.133,-0.032,0.137,103.53,0.032,-0.092,0.097,160.82
2024-08-31T12-30-00Z,45.7616667,13.4963333,11.71,26.98,30.23,0.144,-0.027,0.147,100.62,0.049,-0.042,0.065,130.6
2024-08-31T12-40-00Z,45.7616667,13.4963333,11.7,26.98,19.69,0.09,-0.028,0.094,107.28,-0.006,-0.048,0.048,187.13
2024-08-31T12-50-00Z,45.7616667,13.4963333,11.69,26.98,33.66,-0.018,-0.036,0.04,206.57,0.002,-0.08,0.08,178.57
2024-08-31T13-00-00Z,45.7616667,13.4963333,11.69,26.98,55.08,0.025,-0.054,0.06,155.16,0.035,-0.096,0.102,159.97
2024-08-31T13-10-00Z,45.7616667,13.4963333,11.68,26.98,64.93,0.002,-0.065,0.065,178.24,0.039,-0.104,0.111,159.44
2024-08-31T13-20-00Z,45.7616667,13.4963333,11.67,26.98,71.64,0.01,-0.054,0.055,169.51,0.048,-0.106,0.116,155.64
2024-08-31T13-30-00Z,45.7616667,13.4963333,11.66,26.98,53.34,0.009,-0.04,0.041,167.32,0.018,-0.087,0.089,168.31
2024-08-31T13-40-00Z,45.7616667,13.4963333,11.65,26.98,82.89,-0.056,-0.043,0.071,232.48,0.087,-0.11,0.14,141.66
2024-08-31T13-50-00Z,45.7616667,13.4963333,11.65,26.98,43.84,0.012,-0.058,0.059,168.31,0.001,-0.072,0.072,179.2
2024-08-31T14-00-00Z,45.7616667,13.4963333,11.65,26.98,45.42,-0.053,-0.036,0.064,235.81,0.015,-0.068,0.07,167.56
2024-08-31T14-10-00Z,45.7616667,13.4963333,11.66,26.98,48.09,0.142,-0.026,0.144,100.38,0.03,-0.071,0.077,157.09
2024-08-31T14-20-00Z,45.7616667,13.4963333,11.68,26.98,39.83,0.133,-0.042,0.139,107.53,0.002,-0.069,0.069,178.34
2024-08-31T14-30-00Z,45.7616667,13.4963333,11.7,26.98,24.3,0.131,-0.048,0.14,110.12,0.001,-0.024,0.024,177.61
2024-08-31T14-40-00Z,45.7616667,13.4963333,11.72,26.98,6.04,0.093,-0.034,0.099,110.08,-0.019,-0.009,0.021,244.65
2024-08-31T14-50-00Z,45.7616667,13.4963333,11.74,26.98,18.84,0.074,-0.032,0.081,113.39,0.018,-0.03,0.035,149.04
2024-08-31T15-00-00Z,45.7616667,13.4963333,11.77,26.98,17,0.104,-0.034,0.109,108.1,0.008,-0.026,0.027,162.9
2024-08-31T15-10-00Z,45.7616667,13.4963333,11.79,26.98,7.03,0.069,-0.03,0.075,113.5,-0.008,-0.004,0.009,243.43
2024-08-31T15-20-00Z,45.7616667,13.4963333,11.8,26.98,6.72,0.085,-0.033,0.091,111.22,0.012,0.007,0.014,59.74
2024-08-31T15-30-00Z,45.7616667,13.4963333,11.82,26.98,16.41,0.125,-0.03,0.129,103.5,0.025,-0.018,0.031,125.75
2024-08-31T15-40-00Z,45.7616667,13.4963333,11.84,26.98,26.48,0.127,-0.036,0.132,105.83,0.035,-0.023,0.042,123.31
2024-08-31T15-50-00Z,45.7616667,13.4963333,11.87,26.98,31.14,0.149,-0.051,0.157,108.9,0.035,-0.032,0.047,132.44
2024-08-31T16-00-00Z,45.7616667,13.4963333,11.89,26.97,9.04,0.122,-0.019,0.123,98.85,0.023,0.004,0.023,80.13
2024-08-31T16-10-00Z,45.7616667,13.4963333,11.92,26.97,12.71,0.108,-0.033,0.113,106.99,0.028,0.003,0.028,83.88
2024-08-31T16-20-00Z,45.7616667,13.4963333,11.95,26.97,13.79,0.085,-0.028,0.089,108.23,0.003,-0.003,0.004,135
2024-08-31T16-30-00Z,45.7616667,13.4963333,11.98,26.97,30.35,0.077,-0.071,0.105,132.68,0.017,-0.021,0.027,141.01
2024-08-31T16-40-00Z,45.7616667,13.4963333,12.02,26.98,13.76,0.108,-0.042,0.116,111.25,0.009,0.008,0.012,48.37
2024-08-31T16-50-00Z,45.7616667,13.4963333,12.04,26.98,27.59,0.083,-0.053,0.098,122.56,0.047,-0.006,0.047,97.28
2024-08-31T17-00-00Z,45.7616667,13.4963333,12.06,26.97,19.34,-0.021,-0.047,0.051,204.08,0.05,0.004,0.05,85.43
2024-08-31T17-10-00Z,45.7616667,13.4963333,12.08,26.97,20.67,-0.007,-0.062,0.062,186.44,0.024,-0.003,0.024,97.13
2024-08-31T17-20-00Z,45.7616667,13.4963333,12.1,26.97,23.06,0.019,-0.029,0.035,146.77,0.012,-0.015,0.019,141.34
2024-08-31T17-30-00Z,45.7616667,13.4963333,12.12,26.97,25.97,0.093,-0.001,0.093,90.62,0.028,-0.023,0.036,129.4
2024-08-31T17-40-00Z,45.7616667,13.4963333,12.14,26.97,32.42,0.085,-0.05,0.099,120.47,0.041,-0.032,0.052,127.97
2024-08-31T17-50-00Z,45.7616667,13.4963333,12.16,26.97,22.62,0.037,-0.034,0.05,132.58,0.037,-0.01,0.038,105.12
2024-08-31T18-00-00Z,45.7616667,13.4963333,12.17,26.97,28.51,0.062,-0.033,0.07,118.02,0.044,-0.023,0.05,117.6
2024-08-31T18-10-00Z,45.7616667,13.4963333,12.18,26.97,38.78,0.067,-0.036,0.076,118.25,0.033,-0.033,0.047,135
2024-08-31T18-20-00Z,45.7616667,13.4963333,12.2,26.97,37.23,0.052,-0.065,0.083,141.34,0.032,-0.034,0.047,136.74
2024-08-31T18-30-00Z,45.7616667,13.4963333,12.2,26.97,24.72,0.027,-0.028,0.039,136.04,0.033,-0.024,0.041,126.03
2024-08-31T18-40-00Z,45.7616667,13.4963333,12.21,26.97,17.39,0.009,-0.058,0.059,171.18,0.004,-0.017,0.017,166.76
2024-08-31T18-50-00Z,45.7616667,13.4963333,12.21,26.97,35.38,0.063,-0.057,0.085,132.14,0.032,-0.037,0.049,139.14
2024-08-31T19-00-00Z,45.7616667,13.4963333,12.21,26.97,31.2,0.025,-0.039,0.046,147.34,0.03,-0.03,0.042,135
2024-08-31T19-10-00Z,45.7616667,13.4963333,12.21,26.97,36.4,0.022,-0.058,0.062,159.23,0.007,-0.044,0.045,170.96
2024-08-31T19-20-00Z,45.7616667,13.4963333,12.21,26.97,34.99,0.066,-0.046,0.08,124.88,0.032,-0.033,0.046,135.88
2024-08-31T19-30-00Z,45.7616667,13.4963333,12.21,26.97,33.47,0.086,-0.06,0.105,124.9,0.019,-0.03,0.036,147.65
2024-08-31T19-40-00Z,45.7616667,13.4963333,12.19,26.97,49.95,0.044,-0.052,0.068,139.76,0.05,-0.051,0.071,135.57
2024-08-31T19-50-00Z,45.7616667,13.4963333,12.18,26.97,44.59,0.036,-0.039,0.053,137.29,0.026,-0.046,0.053,150.52
2024-08-31T20-00-00Z,45.7616667,13.4963333,12.16,26.97,65.63,0.053,-0.063,0.082,139.93,0.042,-0.078,0.089,151.7
2024-08-31T20-10-00Z,45.7616667,13.4963333,12.13,26.97,57.8,0.089,-0.022,0.092,103.88,0.074,-0.06,0.095,129.04
2024-08-31T20-20-00Z,45.7616667,13.4963333,12.11,26.97,60.06,0.122,-0.03,0.126,103.82,0.041,-0.06,0.073,145.65
2024-08-31T20-30-00Z,45.7616667,13.4963333,12.09,26.97,55.31,0.135,-0.024,0.137,100.08,0.041,-0.061,0.073,146.09
2024-08-31T20-40-00Z,45.7616667,13.4963333,12.06,26.97,59.9,0.104,-0.023,0.107,102.47,0.076,-0.05,0.091,123.34
2024-08-31T20-50-00Z,45.7616667,13.4963333,12.04,26.97,64.34,0.14,-0.008,0.14,93.27,0.068,-0.049,0.084,125.78
2024-08-31T21-00-00Z,45.7616667,13.4963333,12.01,26.97,41.65,0.096,0.002,0.096,88.81,0.058,-0.057,0.081,134.5
2024-08-31T21-10-00Z,45.7616667,13.4963333,11.98,26.97,42.48,0.087,-0.017,0.089,101.06,0.045,-0.066,0.08,145.71
2024-08-31T21-20-00Z,45.7616667,13.4963333,11.95,26.97,35.02,0.089,-0.037,0.096,112.57,0.054,-0.037,0.065,124.42
2024-08-31T21-30-00Z,45.7616667,13.4963333,11.92,26.97,54.52,0.064,-0.048,0.08,126.87,0.042,-0.074,0.085,150.42
2024-08-31T21-40-00Z,45.7616667,13.4963333,11.89,26.97,38.46,0.019,-0.038,0.042,153.43,0.024,-0.059,0.064,157.86
2024-08-31T21-50-00Z,45.7616667,13.4963333,11.86,26.97,42.8,-0.006,-0.045,0.045,187.59,0.063,-0.051,0.081,128.99
2024-08-31T22-00-00Z,45.7616667,13.4963333,11.82,26.97,44.69,0.02,-0.02,0.028,135,0.046,-0.056,0.072,140.6
2024-08-31T22-10-00Z,45.7616667,13.4963333,11.78,26.96,34.21,0.007,-0.017,0.018,157.62,0.026,-0.054,0.06,154.29
2024-08-31T22-20-00Z,45.7616667,13.4963333,11.74,26.96,34.9,-0.001,-0.037,0.037,181.55,0.041,-0.033,0.053,128.83
2024-08-31T22-30-00Z,45.7616667,13.4963333,11.71,26.96,46.01,-0.018,-0.037,0.041,205.94,0.027,-0.055,0.061,153.85
2024-08-31T22-40-00Z,45.7616667,13.4963333,11.67,26.96,57.67,-0.032,-0.045,0.055,215.42,0.052,-0.07,0.087,143.39
2024-08-31T22-50-00Z,45.7616667,13.4963333,11.64,26.96,55.58,0.02,-0.031,0.037,147.17,0.058,-0.046,0.074,128.42
2024-08-31T23-00-00Z,45.7616667,13.4963333,11.62,26.96,63.49,-0.039,-0.043,0.058,222.21,0.026,-0.066,0.071,158.5
2024-08-31T23-10-00Z,45.7616667,13.4963333,11.59,26.96,76.23,-0.146,-0.061,0.158,247.32,0.063,-0.069,0.093,137.6
2024-08-31T23-20-00Z,45.7616667,13.4963333,11.56,26.96,68.57,-0.125,-0.08,0.148,237.38,0.053,-0.07,0.088,142.87
